Month,SiteID,SiteName,Region,VehicleID,VehicleType,Miles,FuelLitres,FuelCost,MaintenanceCost,LeaseCost,TotalFleetCost
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0013,MPV,1012,96.4,142.67,123.86,450,716.53
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0078,Car,789,75.1,111.15,56.22,380,547.37
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0099,Car,1166,111.0,164.28,105.96,520,790.24
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0049,MPV,1129,107.5,159.1,79.18,380,618.28
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0091,Minibus,1095,128.8,190.62,354.26,320,864.88
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,VH0138,MPV,1196,113.9,168.57,117.01,520,805.5799999999999
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,VH0004,Car,1114,106.1,157.03,130.75,450,737.78
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,VH0012,Car,1051,100.1,148.15,123.95,380,652.1
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,VH0098,Minibus,1008,118.6,175.53,266.97,380,822.5
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,VH0053,Van,801,94.2,139.42,68.73,380,588.15
2025-11-01,S008,Leicester Care & Education Centre,Midlands,VH0103,Minibus,702,82.6,122.25,121.98,520,764.23
2025-11-01,S008,Leicester Care & Education Centre,Midlands,VH0012,Minibus,745,87.6,129.65,262.76,380,772.41
2025-11-01,S008,Leicester Care & Education Centre,Midlands,VH0040,Minibus,826,97.2,143.86,291.09,520,954.95
2025-11-01,S008,Leicester Care & Education Centre,Midlands,VH0037,Car,1058,100.8,149.18,0.0,520,669.1800000000001
2025-11-01,S008,Leicester Care & Education Centre,Midlands,VH0064,Van,1213,142.7,211.2,214.86,520,946.06
2025-11-01,S009,Derby Care & Education Centre,Midlands,VH0049,Car,801,76.3,112.92,183.62,520,816.54
2025-11-01,S009,Derby Care & Education Centre,Midlands,VH0125,MPV,835,79.5,117.66,157.81,380,655.47
2025-11-01,S009,Derby Care & Education Centre,Midlands,VH0065,Car,733,69.8,103.3,6.55,320,429.85
2025-11-01,S009,Derby Care & Education Centre,Midlands,VH0003,Car,954,90.9,134.53,140.1,380,654.63
2025-11-01,S009,Derby Care & Education Centre,Midlands,VH0102,Van,950,111.8,165.46,55.28,320,540.74
2025-11-01,S010,Coventry Care & Education Centre,Midlands,VH0138,Van,950,111.8,165.46,171.54,450,787.0
2025-11-01,S010,Coventry Care & Education Centre,Midlands,VH0084,Minibus,1038,122.1,180.71,264.6,450,895.3100000000001
2025-11-01,S010,Coventry Care & Education Centre,Midlands,VH0043,Minibus,882,103.8,153.62,343.74,320,817.36
2025-11-01,S010,Coventry Care & Education Centre,Midlands,VH0066,Car,755,71.9,106.41,189.0,520,815.41
2025-11-01,S011,London Care & Education Centre,South,VH0023,Car,1345,128.1,189.59,188.47,520,898.06
2025-11-01,S011,London Care & Education Centre,South,VH0128,Van,999,117.5,173.9,107.74,320,601.64
2025-11-01,S011,London Care & Education Centre,South,VH0052,Car,1309,124.7,184.56,36.16,380,600.72
2025-11-01,S011,London Care & Education Centre,South,VH0033,Car,807,76.9,113.81,118.2,520,752.01
2025-11-01,S012,Bristol Care & Education Centre,South,VH0022,Minibus,1359,159.9,236.65,280.38,520,1037.03
2025-11-01,S012,Bristol Care & Education Centre,South,VH0018,MPV,807,76.9,113.81,125.18,520,758.99
2025-11-01,S012,Bristol Care & Education Centre,South,VH0062,Car,896,85.3,126.24,93.22,380,599.46
2025-11-01,S012,Bristol Care & Education Centre,South,VH0112,MPV,1294,123.2,182.34,40.26,450,672.6
2025-11-01,S013,Reading Care & Education Centre,South,VH0004,Minibus,1452,170.8,252.78,316.26,380,949.04
2025-11-01,S013,Reading Care & Education Centre,South,VH0040,Minibus,1322,155.5,230.14,212.96,520,963.1
2025-11-01,S013,Reading Care & Education Centre,South,VH0088,MPV,1012,96.4,142.67,35.35,320,498.02
2025-11-01,S014,Southampton Care & Education Centre,South,VH0098,MPV,918,87.4,129.35,189.49,380,698.84
2025-11-01,S014,Southampton Care & Education Centre,South,VH0040,Minibus,1374,161.6,239.17,161.43,520,920.6
2025-11-01,S014,Southampton Care & Education Centre,South,VH0075,Car,958,91.2,134.98,137.9,520,792.88
2025-11-01,S014,Southampton Care & Education Centre,South,VH0130,Car,701,66.8,98.86,197.31,380,676.1700000000001
2025-11-01,S014,Southampton Care & Education Centre,South,VH0017,Minibus,869,102.2,151.26,234.37,380,765.63
2025-11-01,S014,Southampton Care & Education Centre,South,VH0058,MPV,937,89.2,132.02,86.85,450,668.87
2025-11-01,S015,Brighton Care & Education Centre,South,VH0029,Car,1048,99.8,147.7,132.75,380,660.45
2025-11-01,S015,Brighton Care & Education Centre,South,VH0017,Minibus,957,112.6,166.65,191.72,450,808.37
2025-11-01,S015,Brighton Care & Education Centre,South,VH0105,Car,1129,107.5,159.1,282.29,380,821.39
2025-11-01,S016,Cardiff Care & Education Centre,Wales,VH0060,Car,1084,103.2,152.74,229.69,320,702.4300000000001
2025-11-01,S016,Cardiff Care & Education Centre,Wales,VH0002,Van,702,82.6,122.25,162.62,320,604.87
2025-11-01,S016,Cardiff Care & Education Centre,Wales,VH0098,MPV,775,73.8,109.22,31.85,320,461.07
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0140,Van,865,101.8,150.66,245.35,380,776.01
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0019,Van,1287,151.4,224.07,169.44,450,843.51
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0006,Minibus,666,78.4,116.03,234.3,520,870.33
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0122,Van,1125,132.4,195.95,164.04,380,739.99
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0099,Van,589,69.3,102.56,78.77,450,631.3299999999999
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0073,MPV,1033,98.4,145.63,192.9,380,718.53
2025-11-01,S017,Swansea Care & Education Centre,Wales,VH0100,Minibus,500,58.8,87.02,237.03,380,704.05
2025-11-01,S018,Newport Care & Education Centre,Wales,VH0066,MPV,1085,103.3,152.88,217.97,320,690.85
2025-11-01,S018,Newport Care & Education Centre,Wales,VH0042,Van,1223,143.9,212.97,196.61,520,929.58
2025-11-01,S018,Newport Care & Education Centre,Wales,VH0095,MPV,850,81.0,119.88,0.0,520,639.88
2025-11-01,S018,Newport Care & Education Centre,Wales,VH0006,MPV,951,90.6,134.09,230.13,450,814.22
2025-11-01,S018,Newport Care & Education Centre,Wales,VH0111,MPV,1398,133.1,196.99,206.84,520,923.83
2025-11-01,S018,Newport Care & Education Centre,Wales,VH0077,Van,1157,136.1,201.43,180.37,520,901.8
2025-11-01,S019,Wrexham Care & Education Centre,Wales,VH0116,Minibus,910,107.1,158.51,239.6,520,918.11
2025-11-01,S019,Wrexham Care & Education Centre,Wales,VH0114,MPV,1467,139.7,206.76,74.6,380,661.36
2025-11-01,S019,Wrexham Care & Education Centre,Wales,VH0100,MPV,1453,138.4,204.83,124.24,380,709.0699999999999
2025-11-01,S019,Wrexham Care & Education Centre,Wales,VH0119,MPV,1381,131.5,194.62,37.45,380,612.0699999999999
2025-11-01,S019,Wrexham Care & Education Centre,Wales,VH0094,Minibus,1196,140.7,208.24,191.06,520,919.3
2025-11-01,S019,Wrexham Care & Education Centre,Wales,VH0087,Van,696,81.9,121.21,167.48,450,738.69
2025-11-01,S020,Bangor Care & Education Centre,Wales,VH0055,Van,1302,153.2,226.74,82.4,450,759.14
2025-11-01,S020,Bangor Care & Education Centre,Wales,VH0101,Van,675,79.4,117.51,142.65,320,580.1600000000001
2025-11-01,S020,Bangor Care & Education Centre,Wales,VH0037,MPV,1028,97.9,144.89,193.87,380,718.76
2025-11-01,S020,Bangor Care & Education Centre,Wales,VH0121,Minibus,1287,151.4,224.07,245.25,380,849.3199999999999
2025-11-01,S020,Bangor Care & Education Centre,Wales,VH0028,Van,1513,178.0,263.44,167.94,520,951.38
2025-12-01,S001,Preston Care & Education Centre,North,VH0114,MPV,963,91.7,135.72,21.07,450,606.79
2025-12-01,S001,Preston Care & Education Centre,North,VH0007,MPV,984,93.7,138.68,123.09,520,781.77
2025-12-01,S001,Preston Care & Education Centre,North,VH0053,MPV,1290,122.9,181.89,187.0,380,748.89
2025-12-01,S001,Preston Care & Education Centre,North,VH0099,Van,755,88.8,131.42,163.78,450,745.2
2025-12-01,S002,Manchester Care & Education Centre,North,VH0063,Car,1217,115.9,171.53,272.24,320,763.77
2025-12-01,S002,Manchester Care & Education Centre,North,VH0034,Car,1271,121.0,179.08,210.87,320,709.95
2025-12-01,S002,Manchester Care & Education Centre,North,VH0125,Car,1065,101.4,150.07,181.06,320,651.13
2025-12-01,S002,Manchester Care & Education Centre,North,VH0081,Minibus,1362,160.2,237.1,143.38,320,700.48
2025-12-01,S002,Manchester Care & Education Centre,North,VH0136,Minibus,962,113.2,167.54,188.19,450,805.73
2025-12-01,S002,Manchester Care & Education Centre,North,VH0010,MPV,1144,109.0,161.32,248.42,380,789.74
2025-12-01,S003,Leeds Care & Education Centre,North,VH0079,Van,900,105.9,156.73,0.0,520,676.73
2025-12-01,S003,Leeds Care & Education Centre,North,VH0017,Minibus,946,111.3,164.72,323.08,380,867.8
2025-12-01,S003,Leeds Care & Education Centre,North,VH0093,Minibus,1184,139.3,206.16,284.25,450,940.41
2025-12-01,S003,Leeds Care & Education Centre,North,VH0081,Car,980,93.3,138.08,47.68,380,565.76
2025-12-01,S004,Newcastle Care & Education Centre,North,VH0042,Van,1178,138.6,205.13,83.26,380,668.39
2025-12-01,S004,Newcastle Care & Education Centre,North,VH0107,Van,1596,187.8,277.94,195.64,450,923.5799999999999
2025-12-01,S004,Newcastle Care & Education Centre,North,VH0031,MPV,904,86.1,127.43,101.09,320,548.52
2025-12-01,S004,Newcastle Care & Education Centre,North,VH0137,MPV,1026,97.7,144.6,130.84,520,795.44
2025-12-01,S005,Sheffield Care & Education Centre,North,VH0011,Van,1329,156.4,231.47,164.91,520,916.38
2025-12-01,S005,Sheffield Care & Education Centre,North,VH0035,Van,867,102.0,150.96,301.24,380,832.2
2025-12-01,S005,Sheffield Care & Education Centre,North,VH0098,Car,1062,101.1,149.63,211.51,450,811.14
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,VH0047,Car,897,85.4,126.39,179.05,450,755.44
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,VH0115,Car,1127,107.3,158.8,0.0,380,538.8
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,VH0006,MPV,1553,147.9,218.89,253.25,450,922.14
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,VH0126,Van,950,111.8,165.46,61.82,380,607.28
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,VH0089,Car,1136,108.2,160.14,156.94,380,697.0799999999999
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,VH0087,Minibus,1138,133.9,198.17,265.33,450,913.5
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,VH0091,Van,1176,138.4,204.83,265.78,380,850.61
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,VH0127,Minibus,1192,140.2,207.5,166.03,450,823.53
2025-12-01,S007,Nottingham Care & Education Centre,Midlands,VH0005,MPV,1390,132.4,195.95,281.25,450,927.2
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0007,Minibus,1838,216.2,319.98,160.12,520,1000.1
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0126,Van,1110,130.6,193.29,0.0,450,643.29
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0082,Car,1188,113.1,167.39,106.14,450,723.53
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0043,Van,1530,180.0,266.4,88.03,320,674.43
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0014,Minibus,627,73.8,109.22,212.3,320,641.52
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0062,MPV,556,53.0,78.44,210.09,320,608.53
2025-12-01,S008,Leicester Care & Education Centre,Midlands,VH0079,Car,533,50.8,75.18,152.28,450,677.46
2025-12-01,S009,Derby Care & Education Centre,Midlands,VH0052,Van,530,62.4,92.35,124.38,450,666.73
2025-12-01,S009,Derby Care & Education Centre,Midlands,VH0121,Minibus,1460,171.8,254.26,278.85,520,1053.1100000000001
2025-12-01,S009,Derby Care & Education Centre,Midlands,VH0098,Van,834,98.1,145.19,147.5,450,742.69
2025-12-01,S009,Derby Care & Education Centre,Midlands,VH0100,MPV,1054,100.4,148.59,187.81,450,786.4
2025-12-01,S009,Derby Care & Education Centre,Midlands,VH0010,Minibus,708,83.3,123.28,297.41,380,800.69
2025-12-01,S009,Derby Care & Education Centre,Midlands,VH0070,Van,373,43.9,64.97,99.61,450,614.5799999999999
2025-12-01,S010,Coventry Care & Education Centre,Midlands,VH0022,Car,927,88.3,130.68,200.67,380,711.35
2025-12-01,S010,Coventry Care & Education Centre,Midlands,VH0116,Car,1055,100.5,148.74,37.55,380,566.29
2025-12-01,S010,Coventry Care & Education Centre,Midlands,VH0082,Car,803,76.5,113.22,165.89,380,659.11
2025-12-01,S010,Coventry Care & Education Centre,Midlands,VH0131,Minibus,1030,121.2,179.38,203.67,320,703.05
2025-12-01,S010,Coventry Care & Education Centre,Midlands,VH0030,MPV,929,88.5,130.98,205.69,380,716.67
2025-12-01,S011,London Care & Education Centre,South,VH0020,Minibus,920,108.2,160.14,242.95,320,723.0899999999999
2025-12-01,S011,London Care & Education Centre,South,VH0003,MPV,1592,151.6,224.37,36.11,520,780.48
2025-12-01,S011,London Care & Education Centre,South,VH0004,Minibus,587,69.1,102.27,312.69,320,734.96
2025-12-01,S012,Bristol Care & Education Centre,South,VH0032,Car,880,83.8,124.02,124.54,320,568.56
2025-12-01,S012,Bristol Care & Education Centre,South,VH0015,Van,854,100.5,148.74,129.22,380,657.96
2025-12-01,S012,Bristol Care & Education Centre,South,VH0036,MPV,1449,138.0,204.24,214.17,320,738.41
2025-12-01,S012,Bristol Care & Education Centre,South,VH0052,Car,1265,120.5,178.34,36.7,520,735.04
2025-12-01,S012,Bristol Care & Education Centre,South,VH0021,Minibus,762,89.6,132.61,22.87,380,535.48
2025-12-01,S012,Bristol Care & Education Centre,South,VH0048,Van,847,99.6,147.41,226.54,380,753.95
2025-12-01,S012,Bristol Care & Education Centre,South,VH0024,Van,1179,138.7,205.28,132.28,380,717.56
2025-12-01,S013,Reading Care & Education Centre,South,VH0074,Car,1044,99.4,147.11,94.89,380,622.0
2025-12-01,S013,Reading Care & Education Centre,South,VH0016,MPV,1101,104.9,155.25,211.27,450,816.52
2025-12-01,S013,Reading Care & Education Centre,South,VH0114,MPV,646,61.5,91.02,173.97,380,644.99
2025-12-01,S013,Reading Care & Education Centre,South,VH0048,Car,1283,122.2,180.86,116.79,320,617.6500000000001
2025-12-01,S013,Reading Care & Education Centre,South,VH0130,MPV,1225,116.7,172.72,375.17,380,927.89
2025-12-01,S013,Reading Care & Education Centre,South,VH0002,Minibus,1023,120.4,178.19,281.46,380,839.65
2025-12-01,S014,Southampton Care & Education Centre,South,VH0102,Minibus,865,101.8,150.66,264.5,380,795.16
2025-12-01,S014,Southampton Care & Education Centre,South,VH0076,Van,1165,137.1,202.91,165.59,450,818.5
2025-12-01,S014,Southampton Care & Education Centre,South,VH0106,Minibus,795,93.5,138.38,266.51,380,784.89
2025-12-01,S014,Southampton Care & Education Centre,South,VH0130,Car,1415,134.8,199.5,185.89,450,835.39
2025-12-01,S015,Brighton Care & Education Centre,South,VH0042,Car,1290,122.9,181.89,131.04,520,832.93
2025-12-01,S015,Brighton Care & Education Centre,South,VH0017,Car,1237,117.8,174.34,172.34,520,866.6800000000001
2025-12-01,S015,Brighton Care & Education Centre,South,VH0016,Car,812,77.3,114.4,175.48,320,609.88
2025-12-01,S015,Brighton Care & Education Centre,South,VH0127,Minibus,802,94.4,139.71,199.37,450,789.08
2025-12-01,S015,Brighton Care & Education Centre,South,VH0089,Car,1097,104.5,154.66,173.78,450,778.44
2025-12-01,S016,Cardiff Care & Education Centre,Wales,VH0116,Minibus,752,88.5,130.98,334.32,520,985.3
2025-12-01,S016,Cardiff Care & Education Centre,Wales,VH0092,Minibus,1193,140.4,207.79,193.62,380,781.41
2025-12-01,S016,Cardiff Care & Education Centre,Wales,VH0123,MPV,665,63.3,93.68,138.41,380,612.09
2025-12-01,S016,Cardiff Care & Education Centre,Wales,VH0095,Car,938,89.3,132.16,159.05,450,741.21
2025-12-01,S016,Cardiff Care & Education Centre,Wales,VH0128,Van,959,112.8,166.94,0.0,520,686.94
2025-12-01,S017,Swansea Care & Education Centre,Wales,VH0084,Van,952,112.0,165.76,125.55,520,811.31
2025-12-01,S017,Swansea Care & Education Centre,Wales,VH0104,Car,1208,115.0,170.2,94.14,380,644.3399999999999
2025-12-01,S017,Swansea Care & Education Centre,Wales,VH0119,Minibus,1469,172.8,255.74,97.07,520,872.81
2025-12-01,S017,Swansea Care & Education Centre,Wales,VH0116,MPV,1377,131.1,194.03,132.05,520,846.08
2025-12-01,S017,Swansea Care & Education Centre,Wales,VH0040,Minibus,1264,148.7,220.08,256.38,320,796.46
2025-12-01,S017,Swansea Care & Education Centre,Wales,VH0037,Van,1334,156.9,232.21,119.01,380,731.22
2025-12-01,S018,Newport Care & Education Centre,Wales,VH0048,Van,775,91.2,134.98,263.64,520,918.62
2025-12-01,S018,Newport Care & Education Centre,Wales,VH0056,MPV,1021,97.2,143.86,167.72,450,761.58
2025-12-01,S018,Newport Care & Education Centre,Wales,VH0025,Minibus,1358,159.8,236.5,167.44,380,783.94
2025-12-01,S018,Newport Care & Education Centre,Wales,VH0005,Car,1198,114.1,168.87,102.81,520,791.6800000000001
2025-12-01,S019,Wrexham Care & Education Centre,Wales,VH0041,Van,1016,119.5,176.86,155.78,520,852.64
2025-12-01,S019,Wrexham Care & Education Centre,Wales,VH0078,Van,674,79.3,117.36,87.69,380,585.05
2025-12-01,S019,Wrexham Care & Education Centre,Wales,VH0072,Van,1387,163.2,241.54,220.9,320,782.44
2025-12-01,S019,Wrexham Care & Education Centre,Wales,VH0059,Minibus,1034,121.6,179.97,269.45,320,769.42
2025-12-01,S019,Wrexham Care & Education Centre,Wales,VH0049,Car,976,93.0,137.64,258.53,450,846.17
2025-12-01,S019,Wrexham Care & Education Centre,Wales,VH0125,Van,999,117.5,173.9,168.55,450,792.45
2025-12-01,S020,Bangor Care & Education Centre,Wales,VH0061,Van,1336,157.2,232.66,87.81,520,840.47
2025-12-01,S020,Bangor Care & Education Centre,Wales,VH0133,Car,1439,137.0,202.76,27.56,450,680.3199999999999
2025-12-01,S020,Bangor Care & Education Centre,Wales,VH0127,MPV,1457,138.8,205.42,120.19,450,775.61
2025-12-01,S020,Bangor Care & Education Centre,Wales,VH0056,Minibus,989,116.4,172.27,98.8,520,791.0699999999999
