Month,SiteID,SiteName,Region,Role,FTE,AnnualSalary,OvertimeHours,OvertimeCost,AbsenceDays,BasePayroll,TotalPayroll
2025-09-01,S012,Bristol Care & Education Centre,South,Manager,6.7,43000,14.2,391.41,3.1,24008.333333333332,24399.743333333332
2025-09-01,S012,Bristol Care & Education Centre,South,Team Leader,4.6,35000,18.6,417.31,2.6,13416.666666666666,13833.976666666666
2025-09-01,S012,Bristol Care & Education Centre,South,Senior Support Worker,7.4,29000,17.2,319.74,4.9,17883.333333333332,18203.073333333334
2025-09-01,S012,Bristol Care & Education Centre,South,Driver,18.6,28000,57.7,1035.64,7.6,43400.00000000001,44435.64000000001
2025-09-01,S012,Bristol Care & Education Centre,South,Registered Nurse,10.0,41000,38.4,1009.23,5.0,34166.666666666664,35175.89666666667
2025-09-01,S012,Bristol Care & Education Centre,South,Support Worker,19.9,25000,84.4,1352.56,11.3,41458.33333333333,42810.893333333326
2025-09-01,S013,Reading Care & Education Centre,South,Manager,13.4,43000,48.8,1345.13,6.6,48016.666666666664,49361.79666666666
2025-09-01,S013,Reading Care & Education Centre,South,Team Leader,4.6,35000,10.8,242.31,3.1,13416.666666666666,13658.976666666666
2025-09-01,S013,Reading Care & Education Centre,South,Senior Support Worker,7.3,29000,31.2,580.0,3.2,17641.666666666668,18221.666666666668
2025-09-01,S013,Reading Care & Education Centre,South,Support Worker,13.2,25000,15.1,241.99,8.0,27500.0,27741.99
2025-09-01,S013,Reading Care & Education Centre,South,Driver,15.7,28000,33.9,608.46,7.3,36633.333333333336,37241.793333333335
2025-09-01,S013,Reading Care & Education Centre,South,Administrator,19.0,27000,86.2,1491.92,8.3,42750.0,44241.92
2025-09-01,S014,Southampton Care & Education Centre,South,Support Worker,14.2,25000,25.0,400.64,5.0,29583.333333333332,29983.97333333333
2025-09-01,S014,Southampton Care & Education Centre,South,Team Leader,14.8,35000,75.2,1687.18,6.9,43166.666666666664,44853.846666666665
2025-09-01,S014,Southampton Care & Education Centre,South,Registered Nurse,3.1,41000,26.0,683.33,0.6,10591.666666666666,11274.996666666666
2025-09-01,S014,Southampton Care & Education Centre,South,Senior Support Worker,17.3,29000,45.3,842.12,8.1,41808.333333333336,42650.45333333334
2025-09-01,S015,Brighton Care & Education Centre,South,Driver,4.5,28000,19.6,351.79,1.8,10500.0,10851.79
2025-09-01,S015,Brighton Care & Education Centre,South,Team Leader,12.9,35000,63.4,1422.44,5.5,37625.0,39047.44
2025-09-01,S015,Brighton Care & Education Centre,South,Registered Nurse,18.7,41000,36.0,946.15,7.6,63891.666666666664,64837.816666666666
2025-09-01,S015,Brighton Care & Education Centre,South,Support Worker,7.7,25000,5.1,81.73,3.3,16041.666666666666,16123.396666666666
2025-09-01,S016,Cardiff Care & Education Centre,Wales,Administrator,14.8,27000,52.5,908.65,6.8,33300.0,34208.65
2025-09-01,S016,Cardiff Care & Education Centre,Wales,Registered Nurse,3.5,41000,20.5,538.78,3.0,11958.333333333334,12497.113333333335
2025-09-01,S016,Cardiff Care & Education Centre,Wales,Driver,4.7,28000,16.4,294.36,0.6,10966.666666666666,11261.026666666667
2025-09-01,S016,Cardiff Care & Education Centre,Wales,Team Leader,13.7,35000,43.2,969.23,6.3,39958.333333333336,40927.56333333334
2025-09-01,S016,Cardiff Care & Education Centre,Wales,Manager,3.4,43000,10.2,281.15,1.0,12183.333333333334,12464.483333333334
2025-09-01,S017,Swansea Care & Education Centre,Wales,Senior Support Worker,3.8,29000,11.5,213.78,1.5,9183.333333333334,9397.113333333335
2025-09-01,S017,Swansea Care & Education Centre,Wales,Driver,6.0,28000,18.3,328.46,3.2,14000.0,14328.46
2025-09-01,S017,Swansea Care & Education Centre,Wales,Administrator,17.1,27000,77.6,1343.08,7.6,38475.00000000001,39818.08000000001
2025-09-01,S017,Swansea Care & Education Centre,Wales,Manager,6.4,43000,37.8,1041.92,2.2,22933.333333333332,23975.253333333334
2025-09-01,S017,Swansea Care & Education Centre,Wales,Registered Nurse,8.0,41000,12.6,331.15,4.4,27333.333333333332,27664.483333333334
2025-09-01,S018,Newport Care & Education Centre,Wales,Administrator,3.5,27000,9.7,167.88,2.1,7875.0,8042.88
2025-09-01,S018,Newport Care & Education Centre,Wales,Team Leader,15.3,35000,6.0,134.62,9.0,44625.0,44759.62
2025-09-01,S018,Newport Care & Education Centre,Wales,Senior Support Worker,15.3,29000,76.6,1423.97,6.1,36975.0,38398.97
2025-09-01,S018,Newport Care & Education Centre,Wales,Manager,9.2,43000,16.4,452.05,6.3,32966.666666666664,33418.71666666667
2025-09-01,S019,Wrexham Care & Education Centre,Wales,Driver,4.1,28000,11.9,213.59,1.2,9566.666666666666,9780.256666666666
2025-09-01,S019,Wrexham Care & Education Centre,Wales,Administrator,18.3,27000,11.0,190.38,8.8,41175.0,41365.38
2025-09-01,S019,Wrexham Care & Education Centre,Wales,Team Leader,11.1,35000,40.6,910.9,6.3,32375.0,33285.9
2025-09-01,S019,Wrexham Care & Education Centre,Wales,Senior Support Worker,3.1,29000,5.9,109.68,0.0,7491.666666666667,7601.346666666667
2025-09-01,S019,Wrexham Care & Education Centre,Wales,Registered Nurse,9.4,41000,44.0,1156.41,5.7,32116.666666666668,33273.07666666667
2025-09-01,S020,Bangor Care & Education Centre,Wales,Senior Support Worker,6.6,29000,10.8,200.77,4.4,15950.0,16150.77
2025-09-01,S020,Bangor Care & Education Centre,Wales,Administrator,5.6,27000,22.7,392.88,3.9,12600.0,12992.88
2025-09-01,S020,Bangor Care & Education Centre,Wales,Team Leader,4.8,35000,18.7,419.55,0.0,14000.0,14419.55
2025-09-01,S020,Bangor Care & Education Centre,Wales,Support Worker,6.9,25000,26.0,416.67,4.5,14375.0,14791.67
2025-09-01,S020,Bangor Care & Education Centre,Wales,Manager,16.8,43000,44.7,1232.12,8.0,60200.0,61432.12
2025-09-01,S020,Bangor Care & Education Centre,Wales,Registered Nurse,7.5,41000,28.0,735.9,0.9,25625.0,26360.9
2025-10-01,S001,Preston Care & Education Centre,North,Administrator,17.1,27000,111.3,1926.35,7.6,38475.00000000001,40401.350000000006
2025-10-01,S001,Preston Care & Education Centre,North,Manager,13.1,43000,62.3,1717.24,6.5,46941.666666666664,48658.90666666666
2025-10-01,S001,Preston Care & Education Centre,North,Driver,14.2,28000,83.6,1500.51,7.5,33133.333333333336,34633.84333333334
2025-10-01,S001,Preston Care & Education Centre,North,Registered Nurse,6.7,41000,24.4,641.28,2.5,22891.666666666668,23532.946666666667
2025-10-01,S001,Preston Care & Education Centre,North,Senior Support Worker,10.6,29000,55.1,1024.29,3.4,25616.666666666668,26640.95666666667
2025-10-01,S001,Preston Care & Education Centre,North,Support Worker,5.9,25000,29.3,469.55,1.9,12291.666666666666,12761.216666666665
2025-10-01,S002,Manchester Care & Education Centre,North,Registered Nurse,16.6,41000,97.6,2565.13,8.5,56716.66666666668,59281.796666666676
2025-10-01,S002,Manchester Care & Education Centre,North,Driver,17.2,28000,85.4,1532.82,8.7,40133.333333333336,41666.153333333335
2025-10-01,S002,Manchester Care & Education Centre,North,Administrator,6.3,27000,8.6,148.85,2.3,14175.0,14323.85
2025-10-01,S002,Manchester Care & Education Centre,North,Senior Support Worker,8.0,29000,40.1,745.45,4.2,19333.333333333332,20078.783333333333
2025-10-01,S002,Manchester Care & Education Centre,North,Manager,16.1,43000,92.9,2560.71,8.5,57691.66666666668,60252.37666666668
2025-10-01,S003,Leeds Care & Education Centre,North,Support Worker,6.9,25000,17.6,282.05,2.7,14375.0,14657.05
2025-10-01,S003,Leeds Care & Education Centre,North,Manager,14.9,43000,61.9,1706.22,5.1,53391.666666666664,55097.886666666665
2025-10-01,S003,Leeds Care & Education Centre,North,Driver,19.1,28000,124.3,2231.03,10.0,44566.666666666664,46797.69666666666
2025-10-01,S003,Leeds Care & Education Centre,North,Senior Support Worker,4.9,29000,28.6,531.67,0.9,11841.666666666666,12373.336666666666
2025-10-01,S003,Leeds Care & Education Centre,North,Administrator,11.1,27000,65.1,1126.73,7.8,24975.0,26101.73
2025-10-01,S004,Newcastle Care & Education Centre,North,Manager,12.2,43000,24.6,678.08,6.9,43716.666666666664,44394.746666666666
2025-10-01,S004,Newcastle Care & Education Centre,North,Administrator,6.9,27000,27.6,477.69,1.9,15525.0,16002.69
2025-10-01,S004,Newcastle Care & Education Centre,North,Senior Support Worker,5.1,29000,24.2,449.87,3.4,12325.0,12774.87
2025-10-01,S004,Newcastle Care & Education Centre,North,Support Worker,18.4,25000,57.0,913.46,10.4,38333.33333333333,39246.79333333333
2025-10-01,S004,Newcastle Care & Education Centre,North,Registered Nurse,11.6,41000,17.4,457.31,4.3,39633.333333333336,40090.64333333333
2025-10-01,S004,Newcastle Care & Education Centre,North,Team Leader,13.3,35000,55.9,1254.17,6.7,38791.666666666664,40045.83666666666
2025-10-01,S005,Sheffield Care & Education Centre,North,Senior Support Worker,8.8,29000,25.7,477.76,5.2,21266.666666666668,21744.426666666666
2025-10-01,S005,Sheffield Care & Education Centre,North,Manager,12.1,43000,58.0,1598.72,6.9,43358.333333333336,44957.05333333334
2025-10-01,S005,Sheffield Care & Education Centre,North,Administrator,7.4,27000,28.2,488.08,4.3,16650.0,17138.08
2025-10-01,S005,Sheffield Care & Education Centre,North,Support Worker,8.6,25000,28.7,459.94,6.4,17916.666666666668,18376.606666666667
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,Driver,11.3,28000,31.4,563.59,7.8,26366.666666666668,26930.256666666668
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,Senior Support Worker,17.2,29000,69.7,1295.71,7.2,41566.666666666664,42862.37666666666
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,Support Worker,5.4,25000,32.7,524.04,2.8,11250.0,11774.04
2025-10-01,S006,Birmingham Care & Education Centre,Midlands,Team Leader,16.4,35000,86.5,1940.71,9.4,47833.333333333336,49774.043333333335
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,Administrator,4.2,27000,18.9,327.12,1.5,9450.0,9777.12
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,Support Worker,15.3,25000,83.6,1339.74,7.7,31875.0,33214.74
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,Manager,12.3,43000,61.9,1706.22,4.0,44075.0,45781.22
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,Senior Support Worker,15.5,29000,72.4,1345.9,7.1,37458.333333333336,38804.23333333334
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,Registered Nurse,8.5,41000,55.1,1448.14,4.9,29041.666666666668,30489.806666666667
2025-10-01,S007,Nottingham Care & Education Centre,Midlands,Team Leader,5.8,35000,25.3,567.63,3.4,16916.666666666668,17484.29666666667
2025-10-01,S008,Leicester Care & Education Centre,Midlands,Driver,16.3,28000,40.8,732.31,9.8,38033.333333333336,38765.64333333333
2025-10-01,S008,Leicester Care & Education Centre,Midlands,Registered Nurse,16.2,41000,113.2,2975.13,8.5,55350.0,58325.13
2025-10-01,S008,Leicester Care & Education Centre,Midlands,Support Worker,14.7,25000,93.9,1504.81,6.8,30625.0,32129.81
2025-10-01,S008,Leicester Care & Education Centre,Midlands,Manager,17.7,43000,49.6,1367.18,8.9,63425.0,64792.18
2025-10-01,S008,Leicester Care & Education Centre,Midlands,Team Leader,15.3,35000,71.2,1597.44,7.3,44625.0,46222.44
2025-10-01,S009,Derby Care & Education Centre,Midlands,Registered Nurse,4.4,41000,21.1,554.55,2.5,15033.333333333336,15587.883333333335
2025-10-01,S009,Derby Care & Education Centre,Midlands,Senior Support Worker,6.2,29000,15.5,288.14,3.6,14983.333333333334,15271.473333333333
2025-10-01,S009,Derby Care & Education Centre,Midlands,Manager,19.2,43000,101.7,2803.27,9.8,68800.0,71603.27
2025-10-01,S009,Derby Care & Education Centre,Midlands,Support Worker,4.7,25000,26.9,431.09,1.1,9791.666666666666,10222.756666666666
2025-10-01,S010,Coventry Care & Education Centre,Midlands,Administrator,19.8,27000,93.1,1611.35,8.7,44550.0,46161.35
2025-10-01,S010,Coventry Care & Education Centre,Midlands,Registered Nurse,8.3,41000,19.3,507.24,3.5,28358.33333333334,28865.57333333334
2025-10-01,S010,Coventry Care & Education Centre,Midlands,Support Worker,14.4,25000,37.3,597.76,6.7,30000.0,30597.76
2025-10-01,S010,Coventry Care & Education Centre,Midlands,Manager,16.5,43000,60.7,1673.14,9.1,59125.0,60798.14
2025-10-01,S010,Coventry Care & Education Centre,Midlands,Driver,11.6,28000,40.8,732.31,4.2,27066.666666666668,27798.97666666667
2025-10-01,S010,Coventry Care & Education Centre,Midlands,Team Leader,7.9,35000,45.1,1011.86,3.1,23041.666666666668,24053.52666666667
2025-10-01,S011,London Care & Education Centre,South,Registered Nurse,14.4,41000,56.3,1479.68,7.6,49200.0,50679.68
2025-10-01,S011,London Care & Education Centre,South,Senior Support Worker,12.2,29000,52.5,975.96,7.2,29483.333333333332,30459.29333333333
2025-10-01,S011,London Care & Education Centre,South,Support Worker,7.9,25000,37.3,597.76,3.1,16458.333333333332,17056.09333333333
2025-10-01,S011,London Care & Education Centre,South,Administrator,11.9,27000,86.5,1497.12,6.1,26775.0,28272.12
2025-10-01,S011,London Care & Education Centre,South,Driver,16.1,28000,60.8,1091.28,9.0,37566.66666666667,38657.94666666667
2025-10-01,S012,Bristol Care & Education Centre,South,Senior Support Worker,8.3,29000,36.3,674.81,4.5,20058.333333333336,20733.143333333337
2025-10-01,S012,Bristol Care & Education Centre,South,Registered Nurse,11.0,41000,85.1,2236.6,5.2,37583.333333333336,39819.933333333334
2025-10-01,S012,Bristol Care & Education Centre,South,Manager,11.6,43000,40.9,1127.37,5.9,41566.666666666664,42694.03666666667
2025-10-01,S012,Bristol Care & Education Centre,South,Support Worker,10.9,25000,61.1,979.17,3.9,22708.333333333332,23687.50333333333
2025-10-01,S013,Reading Care & Education Centre,South,Manager,18.1,43000,19.0,523.72,8.5,64858.33333333334,65382.053333333344
2025-10-01,S013,Reading Care & Education Centre,South,Support Worker,9.4,25000,14.6,233.97,4.3,19583.333333333332,19817.303333333333
2025-10-01,S013,Reading Care & Education Centre,South,Administrator,13.8,27000,65.6,1135.38,6.0,31050.0,32185.38
2025-10-01,S013,Reading Care & Education Centre,South,Registered Nurse,4.5,41000,8.4,220.77,2.3,15375.0,15595.77
2025-10-01,S014,Southampton Care & Education Centre,South,Manager,12.6,43000,66.7,1838.53,4.6,45150.0,46988.53
2025-10-01,S014,Southampton Care & Education Centre,South,Registered Nurse,7.0,41000,36.6,961.92,4.3,23916.666666666668,24878.586666666666
2025-10-01,S014,Southampton Care & Education Centre,South,Driver,5.5,28000,29.9,536.67,4.0,12833.333333333334,13370.003333333334
2025-10-01,S014,Southampton Care & Education Centre,South,Senior Support Worker,7.6,29000,55.5,1031.73,3.4,18366.666666666668,19398.396666666667
2025-10-01,S014,Southampton Care & Education Centre,South,Team Leader,6.9,35000,28.7,643.91,3.0,20125.0,20768.91
2025-10-01,S014,Southampton Care & Education Centre,South,Administrator,8.5,27000,34.0,588.46,5.8,19125.0,19713.46
2025-10-01,S015,Brighton Care & Education Centre,South,Support Worker,15.4,25000,30.5,488.78,6.8,32083.333333333332,32572.11333333333
2025-10-01,S015,Brighton Care & Education Centre,South,Registered Nurse,12.4,41000,75.2,1976.41,7.2,42366.666666666664,44343.07666666667
2025-10-01,S015,Brighton Care & Education Centre,South,Administrator,3.7,27000,12.8,221.54,2.7,8325.0,8546.54
2025-10-01,S015,Brighton Care & Education Centre,South,Senior Support Worker,11.0,29000,49.6,922.05,7.0,26583.333333333332,27505.38333333333
2025-10-01,S015,Brighton Care & Education Centre,South,Manager,9.9,43000,40.7,1121.86,6.0,35475.0,36596.86
2025-10-01,S015,Brighton Care & Education Centre,South,Team Leader,7.1,35000,56.5,1267.63,4.1,20708.333333333332,21975.963333333333
2025-10-01,S016,Cardiff Care & Education Centre,Wales,Driver,16.4,28000,66.8,1198.97,8.9,38266.666666666664,39465.636666666665
2025-10-01,S016,Cardiff Care & Education Centre,Wales,Manager,3.3,43000,11.4,314.23,4.0,11825.0,12139.23
2025-10-01,S016,Cardiff Care & Education Centre,Wales,Administrator,13.6,27000,58.1,1005.58,6.5,30600.0,31605.58
2025-10-01,S016,Cardiff Care & Education Centre,Wales,Team Leader,13.8,35000,37.9,850.32,8.0,40250.0,41100.32
2025-10-01,S016,Cardiff Care & Education Centre,Wales,Registered Nurse,19.0,41000,100.7,2646.6,9.0,64916.666666666664,67563.26666666666
2025-10-01,S016,Cardiff Care & Education Centre,Wales,Senior Support Worker,18.7,29000,91.0,1691.67,7.8,45191.666666666664,46883.33666666666
2025-10-01,S017,Swansea Care & Education Centre,Wales,Senior Support Worker,16.6,29000,71.0,1319.87,8.8,40116.66666666667,41436.536666666674
2025-10-01,S017,Swansea Care & Education Centre,Wales,Support Worker,18.8,25000,123.3,1975.96,8.6,39166.666666666664,41142.62666666666
2025-10-01,S017,Swansea Care & Education Centre,Wales,Administrator,17.7,27000,36.9,638.65,8.0,39825.0,40463.65
2025-10-01,S017,Swansea Care & Education Centre,Wales,Registered Nurse,7.3,41000,14.6,383.72,5.0,24941.666666666668,25325.38666666667
2025-10-01,S018,Newport Care & Education Centre,Wales,Support Worker,19.4,25000,122.7,1966.35,10.0,40416.666666666664,42383.01666666666
2025-10-01,S018,Newport Care & Education Centre,Wales,Manager,13.9,43000,81.1,2235.45,7.1,49808.333333333336,52043.78333333333
2025-10-01,S018,Newport Care & Education Centre,Wales,Administrator,12.3,27000,47.4,820.38,5.8,27675.0,28495.38
2025-10-01,S018,Newport Care & Education Centre,Wales,Driver,11.1,28000,39.2,703.59,4.0,25900.0,26603.59
2025-10-01,S018,Newport Care & Education Centre,Wales,Senior Support Worker,18.0,29000,79.1,1470.45,9.0,43500.0,44970.45
2025-10-01,S018,Newport Care & Education Centre,Wales,Registered Nurse,7.2,41000,36.8,967.18,3.7,24600.0,25567.18
2025-10-01,S019,Wrexham Care & Education Centre,Wales,Team Leader,9.8,35000,36.8,825.64,4.0,28583.333333333332,29408.97333333333
2025-10-01,S019,Wrexham Care & Education Centre,Wales,Administrator,7.1,27000,29.2,505.38,4.3,15975.0,16480.38
2025-10-01,S019,Wrexham Care & Education Centre,Wales,Senior Support Worker,14.4,29000,32.9,611.6,7.3,34800.0,35411.6
2025-10-01,S019,Wrexham Care & Education Centre,Wales,Support Worker,5.4,25000,23.5,376.6,2.0,11250.0,11626.6
2025-10-01,S020,Bangor Care & Education Centre,Wales,Manager,12.7,43000,39.6,1091.54,6.6,45508.333333333336,46599.87333333334
2025-10-01,S020,Bangor Care & Education Centre,Wales,Administrator,14.4,27000,33.1,572.88,7.5,32400.0,32972.88
2025-10-01,S020,Bangor Care & Education Centre,Wales,Registered Nurse,15.4,41000,40.9,1074.94,8.8,52616.666666666664,53691.60666666667
2025-10-01,S020,Bangor Care & Education Centre,Wales,Senior Support Worker,9.9,29000,74.3,1381.22,4.1,23925.0,25306.22
2025-10-01,S020,Bangor Care & Education Centre,Wales,Driver,5.7,28000,27.4,491.79,2.1,13300.0,13791.79
2025-11-01,S001,Preston Care & Education Centre,North,Team Leader,15.3,35000,85.1,1909.29,6.4,44625.0,46534.29
2025-11-01,S001,Preston Care & Education Centre,North,Administrator,17.4,27000,82.1,1420.96,7.8,39149.99999999999,40570.95999999999
2025-11-01,S001,Preston Care & Education Centre,North,Senior Support Worker,10.3,29000,38.0,706.41,4.1,24891.666666666668,25598.076666666668
2025-11-01,S001,Preston Care & Education Centre,North,Registered Nurse,4.8,41000,25.1,659.68,1.6,16400.0,17059.68
2025-11-01,S002,Manchester Care & Education Centre,North,Support Worker,19.1,25000,92.2,1477.56,9.2,39791.66666666667,41269.22666666667
2025-11-01,S002,Manchester Care & Education Centre,North,Team Leader,13.7,35000,52.4,1175.64,7.0,39958.333333333336,41133.973333333335
2025-11-01,S002,Manchester Care & Education Centre,North,Driver,5.7,28000,16.3,292.56,3.1,13300.0,13592.56
2025-11-01,S002,Manchester Care & Education Centre,North,Administrator,19.1,27000,120.2,2080.38,8.8,42975.00000000001,45055.380000000005
2025-11-01,S002,Manchester Care & Education Centre,North,Senior Support Worker,9.4,29000,54.1,1005.71,6.2,22716.666666666668,23722.376666666667
2025-11-01,S003,Leeds Care & Education Centre,North,Driver,15.3,28000,42.5,762.82,6.2,35700.0,36462.82
2025-11-01,S003,Leeds Care & Education Centre,North,Support Worker,9.3,25000,41.4,663.46,4.1,19375.000000000004,20038.460000000003
2025-11-01,S003,Leeds Care & Education Centre,North,Senior Support Worker,12.2,29000,83.0,1542.95,6.1,29483.333333333332,31026.283333333333
2025-11-01,S003,Leeds Care & Education Centre,North,Team Leader,6.2,35000,17.3,388.14,2.0,18083.333333333332,18471.47333333333
2025-11-01,S003,Leeds Care & Education Centre,North,Administrator,6.3,27000,35.5,614.42,2.6,14175.0,14789.42
2025-11-01,S004,Newcastle Care & Education Centre,North,Support Worker,10.0,25000,40.7,652.24,6.0,20833.333333333332,21485.573333333334
2025-11-01,S004,Newcastle Care & Education Centre,North,Administrator,7.8,27000,25.5,441.35,3.9,17550.0,17991.35
2025-11-01,S004,Newcastle Care & Education Centre,North,Driver,7.9,28000,31.4,563.59,4.6,18433.333333333332,18996.923333333332
2025-11-01,S004,Newcastle Care & Education Centre,North,Team Leader,12.8,35000,62.5,1402.24,6.2,37333.333333333336,38735.573333333334
2025-11-01,S004,Newcastle Care & Education Centre,North,Senior Support Worker,16.9,29000,69.2,1286.41,8.1,40841.666666666664,42128.07666666667
2025-11-01,S004,Newcastle Care & Education Centre,North,Registered Nurse,11.6,41000,20.7,544.04,6.1,39633.333333333336,40177.37333333334
2025-11-01,S005,Sheffield Care & Education Centre,North,Driver,7.1,28000,48.6,872.31,2.7,16566.666666666668,17438.97666666667
2025-11-01,S005,Sheffield Care & Education Centre,North,Senior Support Worker,14.9,29000,42.3,786.35,6.6,36008.333333333336,36794.683333333334
2025-11-01,S005,Sheffield Care & Education Centre,North,Support Worker,11.8,25000,60.0,961.54,6.3,24583.333333333332,25544.873333333333
2025-11-01,S005,Sheffield Care & Education Centre,North,Registered Nurse,17.1,41000,64.3,1689.94,7.6,58425.00000000001,60114.94000000001
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,Registered Nurse,17.1,41000,70.8,1860.77,7.0,58425.00000000001,60285.770000000004
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,Administrator,4.0,27000,16.9,292.5,2.9,9000.0,9292.5
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,Senior Support Worker,14.7,29000,31.2,580.0,5.8,35525.0,36105.0
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,Team Leader,3.6,35000,22.9,513.78,1.2,10500.0,11013.78
2025-11-01,S006,Birmingham Care & Education Centre,Midlands,Driver,14.7,28000,83.8,1504.1,7.2,34300.0,35804.1
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,Driver,18.6,28000,69.9,1254.62,9.7,43400.00000000001,44654.62000000001
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,Registered Nurse,6.6,41000,17.6,462.56,3.4,22550.0,23012.56
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,Senior Support Worker,16.0,29000,54.8,1018.72,6.7,38666.666666666664,39685.386666666665
2025-11-01,S007,Nottingham Care & Education Centre,Midlands,Manager,9.0,43000,40.6,1119.1,4.2,32250.0,33369.1
2025-11-01,S008,Leicester Care & Education Centre,Midlands,Registered Nurse,16.7,41000,62.9,1653.14,7.1,57058.333333333336,58711.473333333335
2025-11-01,S008,Leicester Care & Education Centre,Midlands,Manager,16.7,43000,106.7,2941.09,9.2,59841.666666666664,62782.75666666667
2025-11-01,S008,Leicester Care & Education Centre,Midlands,Driver,4.5,28000,24.5,439.74,1.9,10500.0,10939.74
2025-11-01,S008,Leicester Care & Education Centre,Midlands,Support Worker,15.1,25000,21.2,339.74,9.5,31458.333333333332,31798.073333333334
2025-11-01,S008,Leicester Care & Education Centre,Midlands,Senior Support Worker,10.7,29000,41.8,777.05,4.6,25858.333333333332,26635.38333333333
2025-11-01,S008,Leicester Care & Education Centre,Midlands,Team Leader,10.9,35000,50.4,1130.77,6.6,31791.666666666668,32922.43666666667
2025-11-01,S009,Derby Care & Education Centre,Midlands,Manager,7.1,43000,28.2,777.31,4.8,25441.666666666668,26218.97666666667
2025-11-01,S009,Derby Care & Education Centre,Midlands,Support Worker,4.6,25000,25.9,415.06,1.2,9583.333333333332,9998.393333333332
2025-11-01,S009,Derby Care & Education Centre,Midlands,Driver,14.5,28000,43.3,777.18,8.2,33833.333333333336,34610.513333333336
2025-11-01,S009,Derby Care & Education Centre,Midlands,Senior Support Worker,11.4,29000,0.0,0.0,5.6,27550.0,27550.0
2025-11-01,S010,Coventry Care & Education Centre,Midlands,Team Leader,3.7,35000,6.9,154.81,1.4,10791.666666666666,10946.476666666666
2025-11-01,S010,Coventry Care & Education Centre,Midlands,Administrator,9.9,27000,35.2,609.23,4.6,22275.0,22884.23
2025-11-01,S010,Coventry Care & Education Centre,Midlands,Registered Nurse,3.6,41000,11.4,299.62,0.7,12300.0,12599.62
2025-11-01,S010,Coventry Care & Education Centre,Midlands,Senior Support Worker,4.3,29000,32.0,594.87,4.0,10391.666666666666,10986.536666666667
2025-11-01,S011,London Care & Education Centre,South,Driver,15.9,28000,35.9,644.36,9.5,37100.0,37744.36
2025-11-01,S011,London Care & Education Centre,South,Manager,8.6,43000,29.2,804.87,4.4,30816.666666666668,31621.536666666667
2025-11-01,S011,London Care & Education Centre,South,Administrator,9.6,27000,37.5,649.04,4.1,21600.0,22249.04
2025-11-01,S011,London Care & Education Centre,South,Team Leader,10.8,35000,59.1,1325.96,5.5,31500.0,32825.96
2025-11-01,S012,Bristol Care & Education Centre,South,Driver,6.5,28000,21.4,384.1,1.9,15166.666666666666,15550.766666666666
2025-11-01,S012,Bristol Care & Education Centre,South,Team Leader,3.5,35000,9.3,208.65,0.1,10208.333333333334,10416.983333333334
2025-11-01,S012,Bristol Care & Education Centre,South,Manager,16.8,43000,67.5,1860.58,7.2,60200.0,62060.58
2025-11-01,S012,Bristol Care & Education Centre,South,Support Worker,13.0,25000,46.8,750.0,7.9,27083.333333333332,27833.333333333332
2025-11-01,S012,Bristol Care & Education Centre,South,Administrator,8.7,27000,50.5,874.04,4.3,19574.999999999996,20449.039999999997
2025-11-01,S012,Bristol Care & Education Centre,South,Registered Nurse,10.1,41000,39.1,1027.63,6.9,34508.333333333336,35535.96333333333
2025-11-01,S013,Reading Care & Education Centre,South,Senior Support Worker,8.7,29000,41.6,773.33,4.0,21024.999999999996,21798.329999999998
2025-11-01,S013,Reading Care & Education Centre,South,Manager,13.8,43000,25.7,708.4,7.3,49450.0,50158.4
2025-11-01,S013,Reading Care & Education Centre,South,Administrator,11.5,27000,60.3,1043.65,5.1,25875.0,26918.65
2025-11-01,S013,Reading Care & Education Centre,South,Support Worker,15.4,25000,68.3,1094.55,7.3,32083.333333333332,33177.88333333333
2025-11-01,S013,Reading Care & Education Centre,South,Team Leader,17.0,35000,63.3,1420.19,6.0,49583.333333333336,51003.52333333334
2025-11-01,S013,Reading Care & Education Centre,South,Driver,13.1,28000,48.0,861.54,7.5,30566.666666666668,31428.20666666667
2025-11-01,S014,Southampton Care & Education Centre,South,Team Leader,13.4,35000,40.9,917.63,6.8,39083.333333333336,40000.96333333333
2025-11-01,S014,Southampton Care & Education Centre,South,Support Worker,8.9,25000,25.5,408.65,4.8,18541.666666666668,18950.31666666667
2025-11-01,S014,Southampton Care & Education Centre,South,Manager,18.1,43000,66.5,1833.01,8.1,64858.33333333334,66691.34333333334
2025-11-01,S014,Southampton Care & Education Centre,South,Senior Support Worker,4.3,29000,25.8,479.62,3.1,10391.666666666666,10871.286666666667
